user_id,age,gender,travel_preferences,destination,duration,purpose,user_budget,actual_expenses,current_location_latitude,current_location_longitude,destination_latitude,destination_longitude,distance,current_cost_of_living_index,destination_cost_of_living_index,accommodation_type,accommodation_cost_per_night,transportation_mode,transportation_cost,daily_meal_expenses,average_restaurant_prices,planned_activities,weather_data,local_events
382,69,Male,adventure,Karnataka,14,vacation,₹15000,1198.51,20.833765,114.462061,16.231441,71.4314,1287948,136,229,vacation rental,₹1000,car,₹2000,475.33,4877.35,shopping,cloudy,sports event
383,55,Female,relaxation,Haryana,28,family,₹100,22481.42,14.100388,120.5273983,10.047765,95.1378,296646,764,656,hostel,₹1000,car,₹500,569.82,2215.07,hiking,rainy,music festival
384,54,Female,cultural,Punjab,20,vacation,₹2000,20487.97,36.810624,135.4627446,10.337779,91.5602,634832,642,755,hotel,₹100,plane,₹100,154.23,1752.28,vacation,cloudy,art exhibition
385,18,Female,cultural,Meghalaya,25,vacation,₹100,18167.53,8.899105,106.8060388,11.671036,88.783,566986,264,616,hotel,₹100,train,₹500,308.76,6441.69,hiking,cloudy,music festival
386,40,Male,relaxation,Sikkim,23,business,"",45006.81,25.479929,-52.7455935,36.682259,79.4514,536356,806,346,hostel,₹100,car,₹1000,214.42,2026.12,hiking,cloudy,music festival
387,69,Male,adventure,Uttar Pradesh,4,family,₹50000,37720.89,15.63835,4.8867899,23.382517,79.271,398287,302,771,hotel,₹1000,car,₹500,512.91,3340.31,shopping,rainy,music festival
388,47,Male,cultural,Karnataka,10,vacation,₹5000,29507.79,29.40413,35.396231,15.795256,93.6313,251072,209,938,hostel,₹2000,plane,₹5000,235.63,1377.13,vacation,rainy,art exhibition
389,44,Male,adventure,Meghalaya,23,family,₹2000,28947.21,19.106485,20.8433709,34.447278,71.0287,1360477,63,979,vacation rental,₹500,plane,₹5000,517.96,5555.04,education,rainy,sports event
390,68,Female,relaxation,Manipur,9,business,₹50000,21605.55,20.22636,118.469281,29.259189,81.534,742272,957,3,hotel,₹100,car,₹2000,286.43,1856.25,shopping,sunny,sports event
391,19,Female,relaxation,Punjab,16,family,₹35000,26964.06,35.746746,67.8812063,12.735101,91.0037,70717,211,883,vacation rental,₹1000,car,₹2000,99.88,5753.63,education,cloudy,art exhibition
392,22,Polygender,cultural,Jharkhand,30,vacation,₹5000,2908.08,14.353793,22.4387178,15.753046,81.7851,452535,293,137,hotel,₹1000,plane,₹500,878.38,1588.57,sightseeing,sunny,art exhibition
393,60,Male,cultural,Haryana,26,family,₹35000,4666.55,13.872492,115.008163,35.716471,92.8843,792538,277,44,hotel,₹500,car,₹1000,992.17,2289.85,hiking,sunny,art exhibition
394,78,Female,relaxation,Himachal Pradesh,30,business,₹35000,36871.1,9.301771,10.7830826,21.809392,83.3132,756883,670,940,hostel,₹1000,car,₹500,905.28,8759.68,sightseeing,sunny,art exhibition
395,69,Male,cultural,Bihar,8,vacation,₹100,19566.76,29.202021,124.3556,18.63299,88.1415,1112577,789,362,vacation rental,₹2000,car,₹100,183.16,7157.92,sightseeing,sunny,music festival
396,78,Female,relaxation,Himachal Pradesh,6,vacation,₹1000,23401.14,32.545307,107.0303221,15.853988,89.0176,851052,174,506,vacation rental,₹2000,plane,₹2000,284.32,9405.21,hiking,cloudy,art exhibition
397,68,Male,relaxation,Maharashtra,26,family,₹100,11471.73,18.915082,28.8480284,18.890005,79.8398,700281,309,619,hotel,₹100,plane,₹100,12.59,521.98,vacation,cloudy,music festival
398,53,Male,relaxation,Tamil Nadu,5,family,"",16764.57,12.528235,82.353656,18.306523,82.864,113789,5,313,hostel,₹2000,train,₹2000,322.18,8627.0,hiking,sunny,music festival
399,45,Female,relaxation,Kerala,2,business,"",4357.54,26.909752,-7.7912472,25.102133,74.5216,1179239,232,681,vacation rental,₹1000,car,₹2000,537.48,1538.04,vacation,sunny,sports event
400,56,Female,adventure,Sikkim,21,vacation,₹1000,10263.36,27.720652,119.8699982,10.514935,79.7259,158523,492,792,hostel,₹100,train,₹500,163.88,5209.0,vacation,cloudy,sports event
401,73,Female,relaxation,Odisha,25,vacation,₹500,42125.89,25.183608,120.404904,17.591373,71.2141,1033627,636,881,vacation rental,₹2000,plane,₹100,979.96,6189.59,sightseeing,cloudy,art exhibition
402,55,Male,adventure,Tamil Nadu,9,business,₹2000,32231.2,22.68358,129.3209986,32.414376,94.241,1031601,960,985,hostel,₹2000,train,₹100,387.18,4822.64,vacation,rainy,music festival
403,77,Female,relaxation,Arunachal Pradesh,2,vacation,₹50000,41064.73,11.147611,11.5322563,26.127988,89.5501,813551,366,67,vacation rental,₹2000,train,₹1000,313.33,6465.74,education,cloudy,art exhibition
404,79,Male,adventure,Madhya Pradesh,12,vacation,₹100,25175.72,35.629584,37.58333,16.608564,73.0739,227890,278,423,hotel,₹100,car,₹1000,324.03,215.54,vacation,cloudy,art exhibition
405,56,Female,cultural,Kerala,2,vacation,₹15000,15059.68,8.219572,36.7442377,27.222033,91.1601,176071,385,22,hotel,₹100,car,₹1000,33.75,3112.2,education,rainy,music festival
406,28,Female,relaxation,Odisha,9,business,₹35000,30537.25,21.043347,-99.1653351,29.648202,94.2745,437354,542,13,hostel,₹100,plane,₹2000,386.45,6063.27,sightseeing,sunny,music festival
407,33,Female,cultural,Nagaland,6,business,₹500,41687.26,24.668868,13.9786808,26.920737,71.0308,797866,384,951,vacation rental,₹500,car,₹1000,822.05,7569.74,hiking,rainy,sports event
408,48,Female,adventure,Manipur,6,business,₹1000,37508.6,27.014284,-99.079824,25.55975,73.8584,1449235,771,479,hostel,₹2000,car,₹5000,682.36,1539.76,sightseeing,rainy,sports event
409,81,Male,relaxation,Arunachal Pradesh,29,family,₹35000,24037.23,34.12368,117.116756,34.000739,95.6508,804162,753,775,hostel,₹500,plane,₹5000,790.49,4379.92,sightseeing,sunny,music festival
410,35,Female,relaxation,Odisha,12,business,₹100,15304.02,25.993167,113.829667,16.79103,88.4771,239667,811,21,vacation rental,₹100,car,₹5000,559.74,4149.34,education,cloudy,art exhibition
411,20,Male,cultural,Tamil Nadu,1,business,₹15000,45950.9,31.637867,111.6394,31.746078,84.8177,79108,940,3,hostel,₹100,plane,₹500,280.88,1970.66,vacation,sunny,art exhibition
412,25,Female,cultural,Nagaland,11,vacation,₹2000,34592.24,36.899692,39.4991783,20.2628,96.4597,697719,718,282,vacation rental,₹500,plane,₹5000,770.06,8164.02,shopping,rainy,art exhibition
413,40,Polygender,cultural,Assam,13,family,₹2000,6448.39,13.681482,121.193945,9.052523,86.05,1325437,508,257,hostel,₹100,plane,₹500,571.38,4939.34,vacation,rainy,music festival
414,61,Male,cultural,Andhra Pradesh,12,business,₹25000,27651.75,15.55781,-8.718171,25.47607,84.3437,1073718,777,286,vacation rental,₹500,train,₹2000,853.35,1614.99,vacation,cloudy,music festival
415,24,Female,cultural,Maharashtra,10,family,₹35000,6817.61,11.365998,-47.5275422,29.063436,93.5621,41715,244,574,vacation rental,₹2000,plane,₹1000,758.07,5914.4,vacation,cloudy,art exhibition
416,30,Male,adventure,Bihar,2,business,₹10000,15841.36,22.892407,-79.621117,10.642543,77.0594,737054,891,547,hostel,₹2000,car,₹2000,349.57,9350.23,shopping,rainy,art exhibition
417,66,Female,relaxation,Goa,1,business,₹35000,41695.1,21.829955,107.759245,35.96612,86.9662,51782,969,900,hotel,₹500,car,₹500,623.86,4261.85,education,cloudy,art exhibition
418,67,Female,adventure,Maharashtra,6,business,₹10000,22279.43,18.657612,102.133622,24.418185,95.2523,787615,335,668,vacation rental,₹500,train,₹500,489.58,1428.06,hiking,cloudy,art exhibition
419,37,Male,cultural,Sikkim,13,business,₹15000,10426.83,27.22727,18.0669126,27.30847,73.8114,1021715,448,752,hotel,₹2000,plane,₹1000,620.44,6228.32,hiking,sunny,sports event
420,53,Female,adventure,Jharkhand,3,business,₹10000,4503.36,35.87304,140.6058841,17.994699,80.5729,532993,1,921,hostel,₹1000,train,₹5000,371.42,8774.75,shopping,rainy,music festival
421,35,Male,adventure,Andhra Pradesh,27,family,"",30506.57,18.144311,23.3143163,36.79451,93.2887,1342615,418,641,hotel,₹1000,car,₹500,380.67,9886.68,shopping,rainy,music festival
422,77,Female,adventure,Odisha,10,family,₹15000,369.64,22.041929,17.6545551,16.748904,83.8859,195247,397,463,hostel,₹1000,plane,₹1000,983.48,1361.13,education,rainy,sports event
423,25,Female,relaxation,Odisha,12,business,₹50000,10623.5,31.198952,44.1646857,15.817451,96.173,552673,769,10,hotel,₹1000,train,₹500,923.7,9833.36,shopping,sunny,sports event
424,45,Female,cultural,Jharkhand,18,vacation,₹10000,21000.89,32.773337,36.770859,29.294734,94.1342,607038,261,681,hotel,₹100,car,₹1000,457.07,4207.41,vacation,cloudy,music festival
425,73,Female,cultural,Tamil Nadu,1,vacation,₹25000,46104.64,13.144319,112.734174,10.488853,70.8377,1399794,391,151,hostel,₹1000,plane,₹1000,69.58,5576.28,hiking,cloudy,art exhibition
426,30,Female,cultural,Arunachal Pradesh,15,vacation,₹50000,38978.78,8.42244,113.0284,23.738421,82.9844,842253,265,205,hotel,₹100,train,₹5000,415.64,1012.33,education,rainy,art exhibition
427,85,Female,adventure,Madhya Pradesh,29,business,₹10000,28960.7,11.80807,105.697472,21.303915,83.2434,878936,262,797,vacation rental,₹100,plane,₹500,581.87,2000.52,shopping,sunny,art exhibition
428,67,Female,cultural,Jharkhand,25,family,₹10000,7538.83,17.069876,-102.1943485,30.689322,96.5815,1088373,803,368,hostel,₹100,train,₹500,663.4,6387.61,shopping,cloudy,sports event
429,78,Female,relaxation,Haryana,1,vacation,₹25000,35277.72,22.352417,120.392977,12.808744,80.9199,1136204,31,992,hotel,₹500,plane,₹100,927.19,4762.89,hiking,sunny,art exhibition
430,28,Female,cultural,Gujarat,1,family,₹2000,19809.73,13.97585,13.2448535,22.42556,96.3722,1370552,470,107,hostel,₹1000,car,₹500,492.68,7317.7,shopping,cloudy,music festival
431,73,Male,cultural,Maharashtra,26,vacation,₹25000,38701.61,23.190346,5.8978018,23.142207,80.393,847097,963,731,vacation rental,₹1000,train,₹5000,590.03,512.4,vacation,rainy,music festival
432,78,Female,cultural,Uttar Pradesh,16,vacation,₹10000,23762.82,32.719834,-11.0987374,31.18416,78.5046,1042539,828,767,vacation rental,₹100,train,₹500,976.73,7349.44,vacation,sunny,art exhibition
433,25,Male,relaxation,Meghalaya,22,vacation,₹2000,14418.76,27.758313,-78.5970229,11.331381,95.5708,226433,86,345,hostel,₹100,plane,₹1000,468.47,4657.64,vacation,sunny,sports event
434,69,Male,adventure,Uttar Pradesh,14,family,₹1000,49214.11,21.403384,-56.2063312,17.465632,93.6597,363439,473,971,vacation rental,₹500,plane,₹5000,289.85,5711.76,shopping,cloudy,sports event
435,51,Female,cultural,Kerala,30,business,₹15000,34964.29,36.870658,114.382541,16.422666,90.3756,1203352,284,564,hostel,₹2000,train,₹5000,586.6,5774.48,sightseeing,sunny,art exhibition
436,41,Male,cultural,Assam,13,business,₹5000,44636.03,14.902057,106.8806295,13.552094,96.1257,1017374,132,973,hotel,₹1000,plane,₹500,984.1,5155.2,sightseeing,sunny,art exhibition
437,32,Female,relaxation,Karnataka,1,business,₹15000,9326.68,31.848855,12.2490697,34.217867,79.4426,704324,1,294,hotel,₹100,car,₹100,655.99,6076.41,education,cloudy,music festival
438,28,Male,cultural,Haryana,14,vacation,₹1000,32802.3,19.313017,112.7211714,35.705462,86.8816,1355706,169,546,vacation rental,₹2000,car,₹2000,184.89,2764.69,hiking,cloudy,music festival
439,38,Male,relaxation,Karnataka,14,business,₹100,48948.66,19.440171,-58.5577501,8.942128,93.2294,54842,879,621,vacation rental,₹2000,train,₹2000,988.72,1818.27,education,rainy,art exhibition
440,53,Male,relaxation,Bihar,24,vacation,₹10000,18708.13,14.648846,10.7013332,30.851608,95.5546,1457865,688,66,vacation rental,₹100,train,₹1000,266.79,6199.42,sightseeing,sunny,sports event
441,75,Female,cultural,Sikkim,24,business,₹15000,45747.89,34.178945,34.9561748,34.640722,71.6742,1236457,210,237,hostel,₹100,plane,₹5000,632.42,1983.77,sightseeing,rainy,art exhibition
442,44,Genderfluid,relaxation,Maharashtra,22,business,₹10000,26010.84,21.563758,34.6341859,21.781657,77.7767,501268,722,734,vacation rental,₹100,car,₹5000,483.63,3999.79,vacation,cloudy,music festival
443,60,Female,adventure,Chhattisgarh,13,family,₹10000,11581.47,14.219815,44.0033056,35.565542,75.9899,1091486,549,513,hotel,₹100,plane,₹500,328.64,3609.58,education,rainy,art exhibition
444,56,Female,relaxation,Uttar Pradesh,24,family,₹100,35539.54,31.628694,-50.265662,18.998702,68.7401,1352412,615,865,hostel,₹2000,plane,₹5000,183.73,4959.34,sightseeing,sunny,music festival
445,53,Female,relaxation,Sikkim,19,family,"",25836.36,35.703614,-6.2057463,14.390477,93.9748,769719,216,350,vacation rental,₹2000,car,₹5000,992.33,4177.5,shopping,cloudy,music festival
446,42,Male,adventure,Gujarat,5,vacation,₹50000,6830.96,8.088863,6.121072,30.866581,82.6872,640820,815,638,vacation rental,₹500,car,₹5000,800.29,9675.09,shopping,rainy,music festival
447,37,Genderqueer,relaxation,Punjab,16,vacation,₹2000,25731.81,9.499004,121.5045889,23.51862,91.438,633344,636,113,hotel,₹100,car,₹5000,841.16,893.76,sightseeing,cloudy,art exhibition
448,79,Female,adventure,Gujarat,4,business,₹35000,16764.58,15.753757,-49.609512,20.315044,84.6663,124069,71,790,hostel,₹100,plane,₹5000,561.95,6766.53,sightseeing,sunny,sports event
449,49,Female,relaxation,Telangana,13,business,₹100,5595.45,23.028454,35.268988,9.290496,97.1583,274994,415,50,vacation rental,₹2000,train,₹1000,590.68,2514.3,vacation,sunny,music festival
450,28,Genderqueer,cultural,Goa,5,business,₹50000,2144.83,28.864568,89.1366848,8.617585,94.9334,1074841,208,331,hotel,₹500,plane,₹100,414.84,7634.66,sightseeing,rainy,music festival
451,51,Female,cultural,Telangana,29,family,₹35000,10098.56,20.066042,2.2582125,15.899412,95.2426,518931,292,339,hotel,₹2000,train,₹1000,35.6,8799.78,education,cloudy,art exhibition
452,56,Male,adventure,Gujarat,29,business,₹50000,35071.83,32.911189,110.797759,26.84152,84.0853,598050,375,241,vacation rental,₹500,plane,₹5000,939.06,1275.91,sightseeing,rainy,music festival
453,65,Male,cultural,Manipur,23,business,₹5000,19198.85,30.547207,140.6715934,31.838744,91.1875,726284,618,279,hostel,₹1000,train,₹2000,503.78,9946.47,vacation,sunny,sports event
454,40,Female,cultural,Mizoram,14,vacation,₹2000,43976.23,9.951346,-103.4649786,33.464202,96.1861,342981,600,530,hotel,₹2000,car,₹1000,298.34,9510.58,shopping,rainy,art exhibition
455,82,Non-binary,relaxation,Himachal Pradesh,18,vacation,₹25000,33936.13,9.212095,119.326773,30.108963,70.4954,564527,176,801,vacation rental,₹500,car,₹5000,590.48,1204.02,education,rainy,sports event
456,52,Male,cultural,Sikkim,5,business,₹35000,34989.48,17.631901,108.389861,33.656959,95.689,590276,871,902,hostel,₹2000,train,₹2000,381.2,6270.23,education,rainy,art exhibition
457,84,Male,relaxation,Andhra Pradesh,8,business,₹1000,49045.29,30.322732,12.5516206,23.515603,89.3334,783271,477,965,hotel,₹500,plane,₹2000,473.75,5743.3,shopping,cloudy,art exhibition
458,55,Female,relaxation,Assam,8,family,"",43945.34,17.046919,130.5635665,33.334627,92.2548,664345,838,723,hostel,₹1000,plane,₹500,414.08,9449.54,sightseeing,rainy,art exhibition
459,54,Male,relaxation,Mizoram,8,business,₹5000,11526.97,25.191167,125.663981,23.806547,95.9507,600286,694,562,hostel,₹1000,plane,₹5000,57.74,7930.33,vacation,cloudy,music festival
460,68,Female,relaxation,Himachal Pradesh,12,business,₹35000,3584.01,25.669778,124.3040904,12.639608,69.7135,1074807,111,247,vacation rental,₹2000,train,₹5000,98.85,971.87,hiking,sunny,sports event
461,46,Female,adventure,Uttar Pradesh,1,business,₹35000,34808.92,31.205698,-95.9964783,28.58103,82.7453,178810,528,147,hostel,₹100,car,₹5000,708.08,503.92,hiking,rainy,art exhibition
462,60,Male,relaxation,Karnataka,5,vacation,₹10000,47793.11,28.848605,-75.4102538,24.822073,85.0787,311230,29,790,hostel,₹100,train,₹5000,700.82,4139.04,shopping,rainy,art exhibition
463,85,Female,cultural,Mizoram,3,vacation,₹1000,9426.15,17.715247,-52.6449937,35.130117,95.681,149005,836,784,hotel,₹100,train,₹500,190.75,4475.03,education,sunny,sports event
464,79,Male,adventure,Assam,2,business,₹100,13564.07,23.716158,-75.128872,25.017368,78.9989,565362,469,112,hostel,₹500,train,₹2000,12.97,7295.76,education,rainy,art exhibition
465,30,Male,cultural,Punjab,21,business,₹100,42038.52,20.299246,28.3622933,12.028038,72.1598,1063702,313,34,hostel,₹2000,car,₹5000,733.25,3371.36,shopping,cloudy,art exhibition
466,82,Male,relaxation,Manipur,13,vacation,₹500,4253.74,22.592076,136.6477771,17.474535,90.4516,591063,376,577,vacation rental,₹1000,plane,₹2000,167.31,1066.29,shopping,cloudy,sports event
467,68,Male,relaxation,Gujarat,14,family,₹50000,34452.61,33.877844,120.167297,11.68397,95.428,482434,875,424,vacation rental,₹2000,car,₹500,61.26,4010.3,shopping,cloudy,music festival
468,85,Bigender,relaxation,Karnataka,2,family,₹50000,3496.55,15.401317,-8.3584177,12.310527,74.7937,820998,119,285,vacation rental,₹2000,car,₹100,195.49,6074.96,education,rainy,sports event
469,21,Female,adventure,Himachal Pradesh,28,business,₹50000,34683.97,18.411236,-78.016667,13.780137,77.371,133944,113,375,hostel,₹100,train,₹5000,865.29,9747.07,shopping,sunny,art exhibition
470,73,Male,adventure,Uttar Pradesh,17,vacation,₹10000,4249.39,20.718101,18.0191452,25.90391,79.5731,1351000,602,814,hotel,₹2000,car,₹100,58.54,9176.35,education,rainy,music festival
471,42,Female,relaxation,Himachal Pradesh,13,vacation,₹500,17337.96,16.837852,60.8150629,21.891402,90.6709,393915,516,269,hotel,₹1000,train,₹1000,316.09,4517.53,shopping,sunny,sports event
472,57,Male,adventure,Manipur,10,business,₹2000,35141.29,17.103281,19.3967389,8.141419,78.7597,1264106,712,759,hotel,₹100,car,₹100,438.04,8157.71,shopping,cloudy,art exhibition
473,84,Female,adventure,Kerala,17,vacation,₹50000,39703.67,18.681235,121.0893745,24.357741,94.402,646382,756,591,vacation rental,₹2000,train,₹100,175.09,7637.02,sightseeing,sunny,sports event
474,36,Male,cultural,Goa,29,family,₹1000,4026.64,28.854552,-1.0155385,27.818568,83.9228,1117981,69,877,hotel,₹100,car,₹1000,305.23,2989.09,education,rainy,music festival
475,45,Female,cultural,Jharkhand,16,business,₹1000,46789.29,20.677488,110.5215459,19.231494,87.9103,1451053,124,741,hostel,₹100,plane,₹1000,778.32,4760.77,vacation,rainy,art exhibition
476,75,Female,cultural,Odisha,26,vacation,"",30933.77,27.004942,123.9914417,20.2536,86.875,306308,858,387,vacation rental,₹500,car,₹2000,888.7,4115.45,education,rainy,sports event
477,61,Female,cultural,Maharashtra,30,vacation,₹1000,12465.26,19.474246,113.082216,29.680038,91.2169,1111864,765,115,hostel,₹2000,plane,₹5000,672.9,6991.96,vacation,sunny,music festival
478,46,Female,cultural,Arunachal Pradesh,18,family,₹35000,12622.14,18.925583,47.1792159,30.875327,97.0038,391354,492,163,vacation rental,₹2000,car,₹1000,120.02,9749.49,shopping,cloudy,art exhibition
479,26,Male,adventure,Uttar Pradesh,9,vacation,₹35000,18751.96,21.131919,-82.8317486,25.911878,75.1692,1265879,509,975,vacation rental,₹1000,train,₹100,476.69,5234.65,hiking,sunny,art exhibition
